Postal_Code,City_Name,State,Website_Low,Website_High,COD_Serviceable
248009,DEHRADUN,UT,4,6,COD
248011,DEHRADUN,UT,4,6,COD
248012,DEHRADUN,UT,4,6,COD
248110,DEHRADUN,UT,5,7,COD
248121,DEHRADUN,UT,4,6,COD
248146,DEHRADUN,UT,5,7,No COD
248171,DEHRADUN,UT,4,6,COD
248179,DEHRADUN,UT,8,10,No COD
248195,DEHRADUN,UT,3,5,COD
248197,DEHRADUN,UT,5,7,COD
249193,UTTARKASHI,UT,7,9,No COD
249201,RISHIKESH,UT,5,7,No COD
249203,RISHIKESH,UT,5,7,No COD
249304,RISHIKESH,UT,5,7,No COD
249401,HARIDWAR,UT,3,5,COD
249402,HARIDWAR,UT,3,5,COD
249403,HARIDWAR,UT,3,5,COD
249404,HARIDWAR,UT,3,5,COD
249405,HARIDWAR,UT,3,5,COD
249407,HARIDWAR,UT,3,5,COD
249409,SAHARANPUR,UP,5,7,No COD
250001,MEERUT,UP,2,4,COD
250002,MEERUT,UP,2,4,COD
250003,MEERUT,UP,2,4,COD
250004,MEERUT,UP,2,4,COD
250005,MEERUT,UP,2,4,No COD
250103,MEERUT,UP,2,4,COD
250105,MEERUT,UP,5,7,No COD
251001,MUZAFFARNAGAR,UP,3,5,No COD
251002,MUZAFFARNAGAR,UP,3,5,No COD
251003,MUZAFFARNAGAR,UP,3,5,No COD
262001,PILIBHIT,UP,7,9,No COD
263139,HALDWANI,UT,5,7,No COD
263140,HALDWANI,UT,5,7,No COD
263141,HALDWANI,UT,7,9,No COD
263153,RUDRAPUR,UT,4,6,COD
273001,GORAKHPUR,UP,4,6,No COD
273002,GORAKHPUR,UP,4,6,No COD
273003,LADPUR,UP,5,7,No COD
273004,LADPUR,UP,5,7,No COD
273005,LADPUR,UP,5,7,No COD
273006,LADPUR,UP,5,7,No COD
273008,LADPUR,UP,5,7,No COD
273009,LADPUR,UP,5,7,No COD
273010,LADPUR,UP,5,7,No COD
273012,LADPUR,UP,5,7,No COD
273013,GORAKHPUR,UP,5,7,No COD
273014,GORAKHPUR,UP,5,7,No COD
273015,LADPUR,UP,5,7,No COD
281001,MATHURA,UP,3,5,COD
281003,MATHURA,UP,3,5,COD
281004,MATHURA,UP,3,5,COD
281005,MATHURA,UP,3,5,COD
281006,MATHURA,UP,3,5,COD
281121,MATHURA,UP,3,5,COD
282001,AGRA,UP,2,4,COD
282002,AGRA,UP,2,4,COD
282003,AGRA,UP,2,4,COD
282004,AGRA,UP,2,4,COD
282005,AGRA,UP,2,4,COD
282006,AGRA,UP,2,4,COD
282007,AGRA,UP,2,4,COD
282008,AGRA,UP,2,4,COD
282009,AGRA,UP,2,4,COD
282010,AGRA,UP,2,4,COD
283201,AGRA,UP,4,6,No COD
283202,AGRA,UP,4,6,No COD
283203,FIROZABAD,UP,2,4,No COD
283204,FIROZABAD,UP,2,4,No COD
284001,JHANSI,UP,5,7,No COD
284002,JHANSI,UP,5,7,No COD
284003,JHANSI,UP,5,7,No COD
284135,JHANSI,UP,5,7,No COD
301001,ALWAR,RJ,5,7,No COD
301017,BHIWADI,RJ,7,9,No COD
301019,TIJARA,RJ,5,7,No COD
301027,ALWAR,RJ,7,9,No COD
301030,ALWAR,RJ,7,9,No COD
301705,NEEMRANA,RJ,5,7,No COD
301707,BHIWADI,RJ,5,7,No COD
302001,JAIPUR,RJ,2,4,COD
302002,JAIPUR,RJ,2,4,COD
302003,JAIPUR,RJ,2,4,COD
302004,JAIPUR,RJ,2,4,COD
302005,JAIPUR,RJ,2,4,COD
302006,JAIPUR,RJ,2,4,COD
302007,JAIPUR,RJ,2,4,COD
302008,JAIPUR,RJ,2,4,COD
302009,JAIPUR,RJ,2,4,COD
302010,JAIPUR,RJ,2,4,COD
302011,JAIPUR,RJ,2,4,COD
302012,JAIPUR,RJ,2,4,COD
302013,JAIPUR,RJ,2,4,COD
302015,JAIPUR,RJ,2,4,COD
302016,JAIPUR,RJ,2,4,COD
302017,JAIPUR,RJ,2,4,COD
302018,JAIPUR,RJ,2,4,COD
302019,JAIPUR,RJ,2,4,COD
302020,JAIPUR,RJ,2,4,COD
302021,JAIPUR,RJ,2,4,COD
302022,JAIPUR,RJ,2,4,COD
302023,JAIPUR,RJ,2,4,COD
302024,JAIPUR,RJ,2,4,No COD
302026,JAIPUR,RJ,2,4,COD
302029,JAIPUR,RJ,2,4,COD
302033,JAIPUR,RJ,2,4,COD
302039,JAIPUR,RJ,2,4,COD
303001,JAIPUR,RJ,3,5,No COD
303007,JAIPUR,RJ,3,5,No COD
303101,JAIPUR,RJ,3,5,No COD
303802,JAIPUR,RJ,3,5,No COD
305001,AJMER,RJ,5,7,No COD
305002,AJMER,RJ,5,7,No COD
305003,AJMER,RJ,5,7,No COD
305004,AJMER,RJ,5,7,No COD
305005,AJMER,RJ,5,7,No COD
305006,AJMER,RJ,5,7,No COD
305007,AJMER,RJ,5,7,No COD
305008,AJMER,RJ,5,7,No COD
305022,PUSHKAR,RJ,5,7,No COD
305801,KISHANGARH,RJ,7,9,No COD
305802,KISHANGARH,RJ,7,9,No COD
305901,AJMER,RJ,7,9,No COD
306001,PALI,RJ,8,10,No COD
306104,PALI,RJ,8,10,No COD
306115,PALI,RJ,8,10,No COD
306116,PALI,RJ,8,10,No COD
306304,PALI,RJ,8,10,No COD
306401,PALI,RJ,8,10,No COD
306902,PALI,RJ,8,10,No COD
307026,SIROHI,RJ,4,6,No COD
311001,BHILWARA,RJ,5,7,COD
311011,BHILWARA,RJ,5,7,No COD
311021,BHILWARA,RJ,5,7,No COD
311025,BHILWARA,RJ,5,7,No COD
312001,CHITTORGARH,RJ,5,7,No COD
312601,CHITTORGARH,RJ,5,7,No COD
313001,UDAIPUR,RJ,3,5,COD
313002,UDAIPUR,RJ,3,5,COD
313003,UDAIPUR,RJ,3,5,COD
313004,UDAIPUR,RJ,3,5,COD
313203,UDAIPUR,RJ,7,9,No COD
313324,KANKROLI,RJ,7,9,No COD
313802,UDAIPUR,RJ,7,9,No COD
314001,DUNGARPUR,RJ,7,9,No COD
314025,BANSWARA,RJ,7,9,No COD
314403,BANSWARA,RJ,7,9,No COD
321001,BHARATPUR,RJ,3,5,No COD
321605,ALWAR,RJ,7,9,No COD
321606,ALWAR,RJ,7,9,No COD
321607,ALWAR,RJ,7,9,No COD
322001,SAWAI MADHOPUR,RJ,4,6,No COD
322201,KARAULI,RJ,4,6,No COD
322230,KARAULI,RJ,4,6,No COD
323001,BUNDI,RJ,5,7,No COD
323305,CHITTORGARH,RJ,5,7,No COD
324001,KOTA,RJ,4,6,COD
324002,KOTA,RJ,4,6,COD
324003,KOTA,RJ,4,6,COD
324004,KOTA,RJ,4,6,COD
324005,KOTA,RJ,4,6,COD
324006,KOTA,RJ,4,6,COD
324007,KOTA,RJ,4,6,COD
324008,KOTA,RJ,4,6,COD
324009,KOTA,RJ,4,6,COD
324010,KOTA,RJ,4,6,COD
325202,BARAN,RJ,7,9,No COD
325205,BARAN,RJ,7,9,No COD
326001,JHALAWAR,RJ,5,7,No COD
326519,KOTA,RJ,5,7,No COD
327001,BANSWARA,RJ,4,6,No COD
328001,DHOLPUR,RJ,4,6,No COD
329090,KOTA,RJ,7,9,No COD
331001,CHURU,RJ,4,6,No COD
331021,CHURU,RJ,4,6,No COD
331022,RATAN GARH,RJ,5,7,No COD
331023,CHURU,RJ,5,7,No COD
331027,JHUNJHUNU,RJ,5,7,No COD
331029,CHURU,RJ,5,7,No COD
331302,CHURU,RJ,5,7,No COD
331303,CHURU,RJ,5,7,No COD
331304,CHURU,RJ,5,7,No COD
331403,CHURU,RJ,5,7,No COD
331411,CHURU,RJ,5,7,No COD
331501,CHURU,RJ,5,7,No COD
331502,CHURU,RJ,5,7,No COD
331507,CHURU,RJ,5,7,No COD
331517,CHURU,RJ,5,7,No COD
331801,CHURU,RJ,5,7,No COD
331802,CHURU,RJ,5,7,No COD
331803,CHURU,RJ,5,7,No COD
331811,CHURU,RJ,5,7,No COD
332001,SIKAR,RJ,3,5,No COD
333001,JHUNJHUNU,RJ,3,5,No COD
333026,JHUNJHUNU,RJ,3,5,No COD
333031,PILANI,RJ,4,6,No COD
333042,NAWALGARH,RJ,4,6,No COD
333333,VADODARA,GJ,5,7,COD
334001,BIKANER,RJ,5,7,No COD
334003,BIKANER,RJ,5,7,No COD
334004,BIKANER,RJ,5,7,No COD
334006,BIKANER,RJ,5,7,No COD
334021,BIKANER,RJ,5,7,No COD
334022,BIKANER,RJ,5,7,No COD
334023,BIKANER,RJ,5,7,No COD
334201,BIKANER,RJ,5,7,No COD
334202,BIKANER,RJ,5,7,No COD
334302,BIKANER,RJ,5,7,No COD
334305,BIKANER,RJ,6,8,No COD
334401,BIKANER,RJ,7,9,No COD
334402,BIKANER,RJ,7,9,No COD
334403,BIKANER,RJ,7,9,No COD
334601,BIKANER,RJ,7,9,No COD
334603,BIKANER,RJ,7,9,No COD
334604,BIKANER,RJ,7,9,No COD
334801,BIKANER,RJ,7,9,No COD
334803,BIKANER,RJ,7,9,No COD
334804,BIKANER,RJ,7,9,No COD
335001,SRIGANGA NAGAR,RJ,5,7,No COD
335002,SRIGANGA NAGAR,RJ,5,7,No COD
335022,BIKANER,RJ,7,9,No COD
335023,BIKANER,RJ,7,9,No COD
335027,BIKANER,RJ,7,9,No COD
335041,BIKANER,RJ,7,9,No COD
335051,SRIGANGA NAGAR,RJ,7,9,No COD
335063,BIKANER,RJ,7,9,No COD
335073,BIKANER,RJ,7,9,No COD
335504,BIKANER,RJ,7,9,No COD
335512,SRIGANGA NAGAR,RJ,7,9,No COD
335513,BIKANER,RJ,7,9,No COD
335526,BIKANER,RJ,7,9,No COD
335707,SRIGANGA NAGAR,RJ,7,9,No COD
335802,BIKANER,RJ,7,9,No COD
335803,SRIGANGA NAGAR,RJ,7,9,No COD
335804,SRIGANGA NAGAR,RJ,7,9,No COD
341001,NAGAUR,RJ,3,5,No COD
341021,NAGAUR,RJ,5,7,No COD
341024,NAGAUR,RJ,5,7,No COD
341025,NAGAUR,RJ,5,7,No COD
341301,NAGAUR,RJ,5,7,No COD
341501,NAGAUR,RJ,5,7,No COD
341505,NAGAUR,RJ,5,7,No COD
341508,NAGAUR,RJ,5,7,No COD
341509,NAGAUR,RJ,5,7,No COD
341510,NAGAUR,RJ,5,7,No COD
341511,NAGAUR,RJ,5,7,No COD
342001,JODHPUR,RJ,5,7,COD
342002,JODHPUR,RJ,5,7,COD
342003,JODHPUR,RJ,5,7,COD
342004,JODHPUR,RJ,5,7,COD
342005,JODHPUR,RJ,5,7,COD
342006,JODHPUR,RJ,5,7,COD
342007,JODHPUR,RJ,5,7,COD
342008,JODHPUR,RJ,5,7,COD
342009,JODHPUR,RJ,5,7,COD
342010,JODHPUR,RJ,5,7,COD
342011,JODHPUR,RJ,5,7,COD
342012,JODHPUR,RJ,5,7,COD
342301,JODHPUR,RJ,5,7,No COD
343001,SIROHI,RJ,5,7,No COD
343029,JODHPUR,RJ,8,10,No COD
344001,BARMER,RJ,8,10,No COD
344022,BARMER,RJ,8,10,No COD
345001,JAISALMER,RJ,7,9,No COD
345021,JAISALMER,RJ,7,9,No COD
360001,RAJKOT,GJ,4,6,COD
360002,RAJKOT,GJ,4,6,COD
360003,RAJKOT,GJ,4,6,COD
360004,RAJKOT,GJ,4,6,COD
360005,RAJKOT,GJ,4,6,COD
360006,RAJKOT,GJ,4,6,COD
360007,RAJKOT,GJ,4,6,COD
360008,RAJKOT,GJ,4,6,COD
360009,RAJKOT,GJ,4,6,COD
360021,RAJKOT,GJ,4,6,COD
360024,RAJKOT,GJ,4,6,COD
360026,RAJKOT,GJ,4,6,No COD
360311,RAJKOT,GJ,7,9,No COD
360370,RAJKOT,GJ,7,9,No COD
360375,RAJKOT,GJ,7,9,No COD
360480,JAMNAGAR,GJ,8,10,COD
360510,JAMNAGAR,GJ,8,10,COD
360515,JAMNAGAR,GJ,8,10,COD
360520,JAMNAGAR,GJ,8,10,COD
360530,JAMNAGAR,GJ,8,10,COD
360531,JAMNAGAR,GJ,8,10,COD
360540,JAMNAGAR,GJ,8,10,COD
360545,JAMNAGAR,GJ,8,10,COD
360550,JAMNAGAR,GJ,8,10,COD
360560,JAMNAGAR,GJ,8,10,COD
360570,JAMNAGAR,GJ,8,10,COD
360575,JAMNAGAR,GJ,8,10,COD
360576,JAMNAGAR,GJ,8,10,COD
360577,JAMNAGAR,GJ,8,10,COD
360578,JAMNAGAR,GJ,8,10,COD
360579,JAMNAGAR,GJ,8,10,COD
360590,JAMNAGAR,GJ,8,10,COD
361001,JAMNAGAR,GJ,5,7,COD
361002,JAMNAGAR,GJ,5,7,COD
361003,JAMNAGAR,GJ,5,7,COD
361004,JAMNAGAR,GJ,5,7,COD
361005,JAMNAGAR,GJ,5,7,COD
361006,JAMNAGAR,GJ,5,7,COD
361007,JAMNAGAR,GJ,5,7,COD
361008,JAMNAGAR,GJ,5,7,COD
361009,JAMNAGAR,GJ,5,7,COD
361010,JAMNAGAR,GJ,5,7,No COD
361011,JAMNAGAR,GJ,5,7,COD
361012,JAMNAGAR,GJ,5,7,COD
361013,JAMNAGAR,GJ,5,7,COD
361110,JAMNAGAR,GJ,7,9,COD
361120,JAMNAGAR,GJ,7,9,COD
361130,JAMNAGAR,GJ,7,9,COD
361140,JAMNAGAR,GJ,7,9,COD
361141,JAMNAGAR,GJ,7,9,COD
361142,JAMNAGAR,GJ,7,9,COD
361150,JAMNAGAR,GJ,7,9,COD
361160,JAMNAGAR,GJ,7,9,COD
361162,JAMNAGAR,GJ,7,9,COD
361170,JAMNAGAR,GJ,7,9,COD
361210,JAMNAGAR,GJ,7,9,COD
361220,JAMNAGAR,GJ,7,9,COD
361230,JAMNAGAR,GJ,7,9,COD
361240,JAMNAGAR,GJ,7,9,COD
361250,JAMNAGAR,GJ,7,9,COD
361280,JAMNAGAR,GJ,7,9,COD
361305,JAMNAGAR,GJ,7,9,No COD
361306,JAMNAGAR,GJ,7,9,COD
361310,JAMNAGAR,GJ,7,9,No COD
361315,JAMNAGAR,GJ,7,9,COD
361320,JAMNAGAR,GJ,7,9,COD
361325,JAMNAGAR,GJ,7,9,COD
361330,JAMNAGAR,GJ,7,9,COD
361335,JAMNAGAR,GJ,7,9,COD
361345,JAMNAGAR,GJ,7,9,COD
361347,JAMNAGAR,GJ,7,9,COD
361350,JAMNAGAR,GJ,7,9,COD
362001,JUNAGADH,GJ,7,9,COD
362002,JUNAGADH,GJ,7,9,No COD
362003,JUNAGADH,GJ,7,9,No COD
362004,JUNAGADH,GJ,7,9,No COD
362030,JUNAGADH,GJ,7,9,COD
362225,PORBANDAR,GJ,5,7,No COD
362265,VERAVAL S.O,GJ,7,9,No COD
362266,VEERAVAL,GJ,7,9,No COD
362267,VEERAVAL,GJ,7,9,No COD
362268,VEERAVAL,GJ,7,9,No COD
362269,VEERAVAL,GJ,7,9,No COD
362650,JUNAGADH,GJ,7,9,COD
363001,SURENDRA NAGAR,GJ,7,9,No COD
363002,SURENDRANAGAR,GJ,7,9,No COD
363020,SURENDRANAGAR,GJ,7,9,No COD
363030,THANGADH,GJ,7,9,No COD
363035,SURENDRA NAGAR,GJ,7,9,No COD
363621,SURENDRANAGAR,GJ,7,9,No COD
363641,JAMNAGAR,GJ,7,9,No COD
363642,JAMNAGAR,GJ,7,9,No COD
363655,JAMNAGAR,GJ,7,9,COD
364001,BHAVNAGAR,GJ,6,8,COD
364002,BHAVNAGAR,GJ,6,8,COD
364003,BHAVNAGAR,GJ,6,8,COD
364004,BHAVNAGAR,GJ,6,8,COD
364005,BHAVNAGAR,GJ,6,8,COD
364006,BHAVNAGAR,GJ,6,8,COD
364050,BHAVNAGAR,GJ,6,8,COD
364060,BHAVNAGAR,GJ,6,8,COD
364270,BHAVNAGAR,GJ,7,9,COD
364290,BHAVNAGAR,GJ,7,9,COD
365601,AMRELI,GJ,7,9,No COD
370001,BHUJ,GJ,7,9,COD
370002,KACHCHH,GJ,7,9,COD
370015,KACHCHH,GJ,7,9,COD
370020,KACHCHH,GJ,7,9,COD
370030,KACHCHH,GJ,7,9,COD
370040,KACHCHH,GJ,7,9,COD
370105,KACHCHH,GJ,7,9,COD
370110,GANDHIDHAM,GJ,7,9,COD
370130,KACHCHH,GJ,7,9,COD
370135,KACHCHH,GJ,7,9,COD
370140,KACHCHH,GJ,7,9,COD
370145,KACHCHH,GJ,7,9,COD
370150,KACHCHH,GJ,7,9,COD
370155,KACHCHH,GJ,7,9,COD
370160,KACHCHH,GJ,7,9,COD
370165,KACHCHH,GJ,7,9,COD
370201,GANDHIDHAM,GJ,6,8,COD
370203,GANDHIDHAM,GJ,6,8,COD
370205,GANDHIDHAM,GJ,6,8,COD
370210,GANDHIDHAM,GJ,6,8,COD
370230,GANDHIDHAM,GJ,6,8,COD
370240,GANDHIDHAM,GJ,6,8,COD
370405,KACHCHH,GJ,7,9,COD
370410,KACHCHH,GJ,7,9,COD
370415,KACHCHH,GJ,7,9,COD
370421,BHUJ,GJ,7,9,COD
370425,KACHCHH,GJ,7,9,COD
370427,KACHCHH,GJ,7,9,COD
370430,KACHCHH,GJ,7,9,COD
370435,KACHCHH,GJ,7,9,COD
370450,KACHCHH,GJ,7,9,COD
370455,KACHCHH,GJ,7,9,COD
370460,KACHCHH,GJ,7,9,COD
370465,BHUJ,GJ,7,9,No COD
370475,KACHCHH,GJ,7,9,COD
370485,KACHCHH,GJ,7,9,COD
370490,KACHCHH,GJ,7,9,COD
370510,KACHCHH,GJ,7,9,COD
370511,KACHCHH,GJ,7,9,COD
370601,KACHCHH,GJ,7,9,COD
370602,KACHCHH,GJ,7,9,COD
370605,KACHCHH,GJ,7,9,COD
370610,KACHCHH,GJ,7,9,COD
370615,BHUJ,GJ,7,9,COD
370620,KACHCHH,GJ,7,9,COD
370625,KACHCHH,GJ,7,9,COD
370627,KACHCHH,GJ,7,9,COD
370630,KACHCHH,GJ,7,9,COD
370640,KACHCHH,GJ,7,9,COD
370645,KACHCHH,GJ,7,9,COD
370650,KACHCHH,GJ,7,9,COD
370655,GANDHIDHAM,GJ,7,9,COD
370660,KACHCHH,GJ,7,9,COD
370665,KACHCHH,GJ,7,9,COD
370670,KACHCHH,GJ,7,9,COD
370675,KACHCHH,GJ,7,9,COD
380001,AHMEDABAD,GJ,5,7,COD
380002,AHMEDABAD,GJ,5,7,COD
380003,AHMEDABAD,GJ,5,7,COD
380004,AHMEDABAD,GJ,5,7,COD
380005,AHMEDABAD,GJ,5,7,COD
380006,AHMEDABAD,GJ,5,7,COD
380007,AHMEDABAD,GJ,5,7,COD
380008,AHMEDABAD,GJ,5,7,COD
380009,AHMEDABAD,GJ,5,7,COD
380010,AHMEDABAD,GJ,5,7,COD
380012,AHMEDABAD,GJ,5,7,COD
380013,AHMEDABAD,GJ,5,7,COD
380014,AHMEDABAD,GJ,5,7,COD
380015,AHMEDABAD,GJ,5,7,COD
380016,AHMEDABAD,GJ,5,7,COD
380018,AHMEDABAD,GJ,5,7,COD
380019,AHMEDABAD,GJ,5,7,COD
380021,AHMEDABAD,GJ,5,7,COD
380022,AHMEDABAD,GJ,5,7,COD
380023,AHMEDABAD,GJ,5,7,COD
380024,AHMEDABAD,GJ,5,7,COD
380025,AHMEDABAD,GJ,5,7,COD
380026,AHMEDABAD,GJ,5,7,COD
380027,AHMEDABAD,GJ,5,7,COD
380028,AHMEDABAD,GJ,5,7,COD
380050,AHMEDABAD,GJ,5,7,COD
380051,AHMEDABAD,GJ,5,7,COD
380052,AHMEDABAD,GJ,5,7,COD
380053,AHMEDABAD,GJ,5,7,COD
380054,AHMEDABAD,GJ,5,7,COD
380055,AHMEDABAD,GJ,5,7,COD
380057,AHMEDABAD,GJ,5,7,COD
380058,AHMEDABAD,GJ,5,7,COD
380059,AHMEDABAD,GJ,5,7,COD
380060,AHMEDABAD,GJ,5,7,COD
380061,AHMEDABAD,GJ,5,7,COD
380063,AHMEDABAD,GJ,5,7,COD
380152,AHMEDABAD,GJ,7,9,COD
382000,AHMEDABAD,GJ,7,9,COD
382001,GANDHINAGAR,GJ,7,9,COD
382002,GANDHINAGAR,GJ,7,9,COD
382003,GANDHINAGAR,GJ,7,9,COD
382004,GANDHINAGAR,GJ,7,9,COD
382005,GANDHINAGAR,GJ,7,9,COD
382006,GANDHINAGAR,GJ,7,9,COD
382007,GANDHINAGAR,GJ,7,9,COD
382008,GANDHINAGAR,GJ,7,9,COD
382009,GANDHINAGAR,GJ,7,9,COD
382010,GANDHINAGAR,GJ,7,9,COD
382011,BILESHWARPUR,GJ,5,7,COD
382012,BILESHWARPUR,GJ,5,7,COD
382013,BILESHWARPUR,GJ,5,7,COD
382014,BILESHWARPUR,GJ,5,7,COD
382015,BILESHWARPUR,GJ,5,7,COD
382016,BILESHWARPUR,GJ,5,7,COD
382017,BILESHWARPUR,GJ,5,7,COD
382018,BILESHWARPUR,GJ,5,7,COD
382019,BILESHWARPUR,GJ,5,7,COD
382020,BILESHWARPUR,GJ,5,7,COD
382021,BILESHWARPUR,GJ,5,7,COD
382022,BILESHWARPUR,GJ,5,7,COD
382023,BILESHWARPUR,GJ,5,7,COD
382024,GANDHINAGAR,GJ,5,7,COD
382025,BILESHWARPUR,GJ,5,7,COD
382026,BILESHWARPUR,GJ,5,7,COD
382027,BILESHWARPUR,GJ,5,7,COD
382028,BILESHWARPUR,GJ,5,7,COD
382029,BILESHWARPUR,GJ,5,7,COD
382030,BILESHWARPUR,GJ,5,7,COD
382041,GANDHINAGAR,GJ,5,7,COD
382042,GANDHINAGAR,GJ,5,7,COD
382044,GANDHINAGAR,GJ,5,7,COD
382045,GANDHINAGAR,GJ,5,7,COD
382051,GANDHINAGAR,GJ,5,7,COD
382110,AHMEDABAD,GJ,5,7,COD
382120,KALOL,GJ,7,9,No COD
382150,AHMEDABAD,GJ,7,9,No COD
382170,AHMEDABAD,GJ,5,7,COD
382210,AHMEDABAD,GJ,5,7,COD
382211,AHMEDABAD,GJ,5,7,COD
382213,AHMEDABAD,GJ,5,7,COD
382220,AHMEDABAD,GJ,5,7,COD
382315,GANDHINAGAR,GJ,7,9,COD
382325,AHMEDABAD,GJ,5,7,COD
382330,AHMEDABAD,GJ,5,7,COD
382340,AHMEDABAD,GJ,5,7,COD
382345,AHMEDABAD,GJ,5,7,COD
382346,AHMEDABAD,GJ,5,7,COD
382350,AHMEDABAD,GJ,5,7,COD
382352,AHMEDABAD,GJ,5,7,COD
382405,AHMEDABAD,GJ,5,7,COD
382410,AHMEDABAD,GJ,5,7,COD
382415,AHMEDABAD,GJ,5,7,COD
382418,AHMEDABAD,GJ,5,7,COD
382420,GANDHINAGAR,GJ,6,8,No COD
382421,AHMEDABAD,GJ,5,7,COD
382422,AHMEDABAD,GJ,5,7,COD
382423,AHMEDABAD,GJ,5,7,COD
382424,AHMEDABAD,GJ,5,7,COD
382425,AHMEDABAD,GJ,5,7,COD
382426,ASLALI,GJ,5,7,COD
382427,AHMEDABAD,GJ,5,7,COD
382428,AHMEDABAD,GJ,5,7,COD
382430,AHMEDABAD,GJ,5,7,COD
382440,AHMEDABAD,GJ,5,7,COD
382442,AHMEDABAD,GJ,5,7,No COD
382443,AHMEDABAD,GJ,5,7,COD
382445,AHMEDABAD,GJ,5,7,COD
382449,AHMEDABAD,GJ,5,7,COD
382470,AHMEDABAD,GJ,5,7,COD
382475,AHMEDABAD,GJ,5,7,COD
382480,AHMEDABAD,GJ,5,7,COD
382481,AHMEDABAD,GJ,5,7,COD
382655,GANDHINAGAR,GJ,6,8,No COD
382715,AHMEDABAD,GJ,7,9,COD
382721,AHMEDABAD,GJ,7,9,COD
382725,AHMEDABAD,GJ,7,9,COD
382729,AHMEDABAD,GJ,7,9,COD
382740,MEHSANA,GJ,7,9,COD
383235,SABARKANTHA,GJ,7,9,No COD
383255,SABARKANTHA,GJ,7,9,No COD
383341,SABARKANTHA,GJ,7,9,No COD
383430,SABARKANTHA,GJ,7,9,No COD
384001,MEHSANA,GJ,7,9,No COD
384002,MEHSANA,GJ,7,9,No COD
384151,MEHSANA,GJ,7,9,No COD
384170,MEHSANA,GJ,7,9,No COD
384206,MEHSANA,GJ,7,9,No COD
384265,PATAN,GJ,7,9,No COD
384315,MEHSANA,GJ,7,9,No COD
385001,MEHSANA,GJ,7,9,No COD
385520,KANODAR,GJ,7,9,No COD
385535,DISA,GJ,7,9,No COD
387001,NADIAD,GJ,7,9,No COD
387002,NADIAD,GJ,7,9,No COD
387130,KHEDA,GJ,7,9,No COD
387320,NADIAD,GJ,7,9,No COD
387345,ANAND,GJ,7,9,No COD
387355,KHEDA,GJ,7,9,No COD
387370,NADIAD,GJ,7,9,No COD
387380,KHEDA,GJ,7,9,No COD
387540,KHEDA,GJ,7,9,No COD
387620,NADIAD,GJ,7,9,No COD
388001,ANAND,GJ,7,9,COD
388110,ANAND,GJ,7,9,COD
388120,ANAND,GJ,7,9,COD
388121,ANAND,GJ,7,9,COD
388220,ANAND,GJ,7,9,No COD
388306,ANAND,GJ,7,9,No COD
388325,ANAND,GJ,7,9,No COD
388370,ANAND,GJ,7,9,No COD
388430,ANAND,GJ,7,9,No COD
388470,ANAND,GJ,7,9,No COD
388540,ANAND,GJ,7,9,No COD
389001,PANCH MAHALS,GJ,7,9,No COD
389140,PANCH MAHALS,GJ,7,9,No COD
389151,DAHOD,GJ,7,9,No COD
389230,GODHARA,GJ,7,9,No COD
389260,PANCH MAHALS,GJ,7,9,No COD
389330,HALOL,GJ,7,9,COD
389350,HALOL,GJ,7,9,COD
389351,PANCH MAHALS,GJ,7,9,No COD
389380,PANCH MAHALS,GJ,7,9,No COD
390001,VADODARA,GJ,6,8,COD
390002,VADODARA,GJ,6,8,COD
390003,VADODARA,GJ,6,8,COD
390004,VADODARA,GJ,6,8,COD
390005,VADODARA,GJ,6,8,COD
390006,VADODARA,GJ,6,8,COD
390007,VADODARA,GJ,6,8,COD
390008,VADODARA,GJ,6,8,COD
390009,VADODARA,GJ,6,8,COD
390010,VADODARA,GJ,6,8,COD
390011,VADODARA,GJ,6,8,COD
390012,VADODARA,GJ,6,8,COD
390013,VADODARA,GJ,6,8,COD
390014,VADODARA,GJ,6,8,COD
390015,VADODARA,GJ,6,8,COD
390016,VADODARA,GJ,6,8,COD
390017,VADODARA,GJ,6,8,COD
390018,VADODARA,GJ,6,8,COD
390019,VADODARA,GJ,6,8,COD
390020,VADODARA,GJ,6,8,COD
390021,VADODARA,GJ,6,8,COD
390022,VADODARA,GJ,6,8,COD
390023,VADODARA,GJ,6,8,COD
390024,VADODARA,GJ,6,8,COD
390025,VADODARA,GJ,6,8,COD
391243,VADODARA,GJ,6,8,COD
391310,VADODARA,GJ,6,8,COD
391320,VADODARA,GJ,6,8,COD
391330,VADODARA,GJ,6,8,COD
391340,VADODARA,GJ,6,8,COD
391345,VADODARA,GJ,6,8,COD
391346,VADODARA,GJ,6,8,COD
391347,VADODARA,GJ,6,8,COD
391350,VADODARA,GJ,6,8,COD
391410,VADODARA,GJ,6,8,COD
391430,VADODARA,GJ,6,8,COD
391440,VADODARA,GJ,6,8,COD
391740,VADODARA,GJ,6,8,COD
391742,VADODARA,GJ,6,8,No COD
391750,VADODARA,GJ,6,8,COD
391760,VADODARA,GJ,6,8,COD
391770,VADODARA,GJ,6,8,COD
391775,VADODARA,GJ,6,8,COD
392001,BHARUCH,GJ,6,8,COD
392002,BHARUCH,GJ,6,8,COD
392011,BHARUCH,GJ,6,8,COD
392012,BHARUCH,GJ,6,8,COD
392015,BHARUCH,GJ,6,8,COD
392130,BHARUCH,GJ,6,8,COD
393001,ANKLESHWAR,GJ,6,8,COD
393002,ANKLESHWAR,GJ,6,8,COD
393010,BHARUCH,GJ,6,8,COD
